person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,49,51878,41841,227786,124340,122079,56633,54169,46579,44103,25628,73.6,82.3,75.0,60.7,65.6,67.8,79
franciska_a,50,51896,41812,227715,124296,121653,56671,54161,46598,44139,25658,73.7,82.1,74.8,62.7,65.6,68.0,79
franciska_a,51,51868,41868,227743,124210,121596,56742,54303,46094,44067,25715,73.7,81.9,74.6,60.7,65.6,67.8,79
franciska_a,52,51829,41791,227625,124163,121667,56787,54191,46309,44103,25729,73.7,82.0,74.7,60.7,65.6,67.8,79
franciska_a,53,51868,41925,227786,124069,121236,56787,54199,46355,44094,25728,73.7,81.9,74.6,60.7,65.6,67.8,79
franciska_a,54,51877,41896,227842,124472,121347,56808,54117,46579,44148,25686,73.7,82.1,74.8,60.7,65.6,67.8,79
franciska_a,55,51848,41820,228059,124072,120521,56813,54062,46588,44094,25708,72.3,81.6,74.4,62.6,65.6,66.4,79
franciska_a,56,51828,41754,227934,124010,121289,56847,53924,46859,44031,25693,73.6,81.9,74.8,62.7,65.6,67.8,79
franciska_a,57,51771,41705,227920,123771,122039,56861,53760,47540,44130,25743,73.6,82.4,75.3,62.7,65.6,67.7,79
franciska_a,58,51926,41886,228038,124201,122830,56970,53954,47606,44112,25786,73.6,83.1,75.7,71.9,65.6,67.8,79
franciska_a,59,52013,41896,228121,124637,122546,57072,54238,47652,44211,25786,74.1,83.2,75.6,73.1,65.7,68.0,79
franciska_a,60,52070,41917,228164,124570,121018,57074,54411,46981,44265,25821,74.1,82.4,74.8,63.4,65.7,68.0,79
franciska_a,61,52050,41985,228276,124543,120903,57088,54402,46747,44211,25793,74.1,82.2,74.7,63.5,65.7,68.0,79
franciska_a,62,51983,41907,228345,124543,121284,57045,54333,46486,44211,25800,74.1,82.2,74.7,61.4,65.7,68.0,79
franciska_a,63,52032,41994,228436,124708,122479,57088,54350,46383,44139,25850,74.0,82.8,75.2,73.1,65.7,68.0,79
franciska_a,64,52032,42111,228436,124637,122363,57067,54552,45814,44202,25864,74.1,82.6,75.0,61.4,65.6,68.0,79
franciska_a,65,52022,42293,228338,124631,122616,57079,54604,45684,44275,25914,74.0,82.8,75.1,73.1,65.7,68.0,79
franciska_a,66,52041,42253,228247,124667,121804,57121,54711,46038,44321,25879,75.4,82.6,74.9,61.4,65.6,69.5,79
franciska_a,67,52041,42224,228289,124852,121919,57157,54789,46515,44357,25901,75.5,82.9,75.1,61.4,76.0,69.7,79
franciska_a,68,51992,42195,228470,124817,121662,57245,54888,46580,44420,25879,75.5,82.8,75.0,62.4,75.9,69.6,79
franciska_a,69,52042,42070,228491,124764,122825,57266,54875,46486,44401,25886,75.4,83.2,75.4,73.1,76.0,69.7,79
franciska_a,70,52012,41975,228393,124640,123225,57280,54832,46858,44483,25850,75.4,83.4,75.6,76.2,65.7,69.7,79
franciska_a,71,52205,41917,228519,124637,122878,57302,54927,47269,44347,25900,75.4,83.5,75.7,73.1,76.0,69.7,79
franciska_a,72,52128,42099,228568,124873,122021,57316,55009,47484,44401,25864,75.4,83.4,75.5,62.5,76.0,69.6,79
franciska_a,73,52205,42059,228561,124837,121928,57337,55009,47559,44401,25986,75.4,83.4,75.5,62.5,76.0,69.6,79
franciska_a,74,52206,42204,228561,124682,121373,57347,55000,47410,44374,25972,75.5,83.1,75.3,62.1,76.1,69.6,79
franciska_a,75,52206,41876,228583,124658,122075,57340,54957,47661,44501,26065,75.4,83.4,75.6,62.5,76.0,69.6,79
franciska_a,76,52216,41859,228667,124809,122239,57396,54966,47688,44501,26044,75.4,83.5,75.6,62.5,76.0,69.8,79
franciska_a,77,52225,41754,228730,124670,123389,57394,55078,48052,44573,26137,75.4,84.2,76.2,76.2,76.0,69.7,79
